sentence_id,paper_id,sentence_index,paper_title,doi,source_text_path,source_bio_path,text
paper_001:s0044,paper_001,44,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,"A fast iCCD camera (Andor iStar DH734-18U-A3) and a streak camera system (Hamamatsu C5680-21C) connected to a long-distance microscope recorded the DBD structure and the spatio-temporal development through a quartz glass window, see figure 2."
paper_001:s0045,paper_001,45,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,The spatial resolution for both cameras was about 2 µm.
paper_001:s0046,paper_001,46,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,"The temporal resolution of the iCCD and streak camera systems were 2 ns and 50 ps, respectively."
paper_001:s0047,paper_001,47,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,"Electrical measurements were performed with fast current and voltage probes (Tektronix CT1, and P6015A, respectively), and recorded with an oscilloscope (Tektronix DPO 7254C)."
paper_001:s0048,paper_001,48,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,More details on the diagnostics can be found in [25].
paper_001:s0049,paper_001,49,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,Experimental results and discussion Electrical characterisation and discharge inception statistics The applied asymmetrical HV pulse and the corresponding total discharge current are displayed in figure 3 exemplarily for virtually pure N 2.
paper_001:s0050,paper_001,50,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,"There is one single discharge event at the rising and falling slope, respectively [25,26]."
paper_001:s0051,paper_001,51,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,The absolute current maximum is higher at the rising slope compared to the falling slope.
paper_001:s0052,paper_001,52,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,This is caused by the increased pre-ionisation due to a shorter time between rising and falling slopes than between falling and rising ones (10 µs versus 90 µs) induced by an asymmetrical HV pulse [13].
paper_001:s0053,paper_001,53,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,"The discharge current I DBD, i.e."
paper_001:s0054,paper_001,54,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,"the measured total current minus the capacitive displacement current [25,27], is displayed for different N 2 O concentrations in figure 4."
paper_001:s0055,paper_001,55,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,"At the rising slope, the discharge current waveform is only slightly affected by the N 2 O admixture up to 1 vol%."
paper_001:s0056,paper_001,56,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,"For 10 vol% N 2 O, however, the discharge current peak is roughly doubled and delayed within the slope, while its decay time drops to approx."
paper_001:s0057,paper_001,57,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,one third compared to 1 vol.%.
paper_001:s0058,paper_001,58,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,"The admixture of electronegative N 2 O favors electron attachment, which causes significant loss of electrons."
paper_001:s0059,paper_001,59,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,The reason for the increased maxima is discussed later when the discharge inception statistics is analysed (see figures 5 and 6).
paper_001:s0060,paper_001,60,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,"At the falling slope, the discharge current waveforms for virtually pure N 2 and 1 vol% N 2 O in N 2 feature the same peak value and rise time, only the decay time is shorter for 1 vol% N 2 O in N 2 compared to virtually pure N 2."
paper_001:s0061,paper_001,61,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,"For 0.1 vol% N 2 O concentration, the current peak is smoothed, i.e."
paper_001:s0062,paper_001,62,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure.txt,"its maximum is reduced and its width has broadened, while its rise time is longer."
