mention_id,sentence_id,paper_id,paper_title,doi,text,ner_label,schema_type,token_start,token_end
paper_001:s0014:m010,paper_001:s0014,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,pulse width,PowerSupply,,6,7
paper_001:s0014:m011,paper_001:s0014,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,pulsed,PowerSupply,,23,23
paper_001:s0014:m012,paper_001:s0014,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,O 2,Species,,12,13
paper_001:s0014:m013,paper_001:s0014,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,N 2,Species,,27,28
paper_001:s0014:m014,paper_001:s0014,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,2,Species,,30,30
paper_001:s0015:m001,paper_001:s0015,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,"Pre-ionisation,",PhysicalEffect,Physical Effect,0,0
paper_001:s0015:m002,paper_001:s0015,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,"discharge inception,",PhysicalEffect,Physical Effect,11,12
paper_001:s0015:m003,paper_001:s0015,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,breakdown,PhysicalEffect,Physical Effect,28,28
paper_001:s0015:m004,paper_001:s0015,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,charge carriers,PhysicalQuantity,Quantity,6,7
paper_001:s0015:m005,paper_001:s0015,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,electric field distribution,PhysicalQuantity,Quantity,19,21
paper_001:s0015:m006,paper_001:s0015,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,charges),PhysicalQuantity,Quantity,30,30
paper_001:s0015:m007,paper_001:s0015,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,electrons),PlasmaMedium,Medium,9,9
paper_001:s0015:m008,paper_001:s0015,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,discharge,PlasmaSource,Plasma Source,15,15
paper_001:s0015:m009,paper_001:s0015,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,charge carriers,Species,,6,7
paper_001:s0015:m010,paper_001:s0015,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,electrons),Species,,9,9
paper_001:s0015:m011,paper_001:s0015,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,free,Species,,35,35
paper_001:s0015:m012,paper_001:s0015,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,"charge carriers,",Species,,36,37
paper_001:s0016:m001,paper_001:s0016,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,electron impact ionisation.,PhysicalEffect,Physical Effect,1,3
paper_001:s0016:m002,paper_001:s0016,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,electron,PlasmaApplication,Application Field,1,1
paper_001:s0016:m003,paper_001:s0016,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,ionisation.,PlasmaApplication,Application Field,3,3
paper_001:s0016:m004,paper_001:s0016,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,electron,Species,,1,1
paper_001:s0017:m001,paper_001:s0017,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,single-filament configuration.,ElectrodeConfiguration,Configuration,20,21
paper_001:s0017:m002,paper_001:s0017,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,nitrous oxide,ElectrodeMaterial,,11,12
paper_001:s0017:m003,paper_001:s0017,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,(N 2 O),ElectrodeMaterial,,13,15
paper_001:s0017:m004,paper_001:s0017,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,single-filament configuration.,Modelling,Scientific Study,20,21
paper_001:s0017:m005,paper_001:s0017,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,N 2 with admixtures of nitrous oxide (N 2 O),PlasmaMedium,Medium,6,15
paper_001:s0017:m006,paper_001:s0017,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,nitrous,PlasmaProperties,Property,11,11
paper_001:s0017:m007,paper_001:s0017,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,DBD,PlasmaSource,Plasma Source,4,4
paper_001:s0017:m008,paper_001:s0017,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,nitrous oxide,PlasmaTarget,Target,11,12
paper_001:s0017:m009,paper_001:s0017,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,N 2,Species,,6,7
paper_001:s0017:m010,paper_001:s0017,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,nitrous oxide,Species,,11,12
paper_001:s0017:m011,paper_001:s0017,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,2 O),Species,,14,15
paper_001:s0018:m001,paper_001:s0018,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,electrode,DiagnosticDevice,Diagnostic Device,3,3
paper_001:s0018:m002,paper_001:s0018,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,"Townsend discharge,",DischargeRegime,,13,14
paper_001:s0018:m003,paper_001:s0018,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,Townsend discharge,DischargeRegime,,20,21
paper_001:s0018:m004,paper_001:s0018,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,planar electrode arrangements,ElectrodeConfiguration,Configuration,2,4
paper_001:s0018:m005,paper_001:s0018,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,nitrogen,ElectrodeMaterial,,7,7
paper_001:s0018:m006,paper_001:s0018,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,"Townsend discharge,",PhysicalEffect,Physical Effect,13,14
paper_001:s0018:m007,paper_001:s0018,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,pressure,PhysicalQuantity,Quantity,19,19
paper_001:s0018:m008,paper_001:s0018,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,pure nitrogen,PlasmaMedium,Medium,6,7
paper_001:s0018:m009,paper_001:s0018,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,atmospheric pressure,PlasmaProperties,Property,18,19
paper_001:s0018:m010,paper_001:s0018,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,DBDs,PlasmaSource,Plasma Source,0,0
paper_001:s0018:m011,paper_001:s0018,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,atmospheric pressure Townsend discharge,PlasmaSource,Plasma Source,18,21
paper_001:s0018:m012,paper_001:s0018,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,nitrogen,Species,,7,7
paper_001:s0019:m001,paper_001:s0019,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,uniform,DischargeRegime,,19,19
paper_001:s0019:m002,paper_001:s0019,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,regime,DischargeRegime,,34,34
paper_001:s0019:m003,paper_001:s0019,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,N 2,ElectrodeMaterial,,13,14
paper_001:s0019:m004,paper_001:s0019,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,breakdown characteristics.,PhysicalEffect,Physical Effect,36,37
paper_001:s0019:m005,paper_001:s0019,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,pulsed operation,PlasmaApplication,Application Field,10,11
paper_001:s0019:m006,paper_001:s0019,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,admixture,PlasmaMedium,Medium,24,24
paper_001:s0019:m007,paper_001:s0019,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,uniform,PlasmaProperties,Property,19,19
paper_001:s0019:m008,paper_001:s0019,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,DBD,PlasmaSource,Plasma Source,20,20
paper_001:s0019:m009,paper_001:s0019,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,DBDs,PlasmaSource,Plasma Source,31,31
paper_001:s0019:m010,paper_001:s0019,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,pulsed operation,PowerSupply,,10,11
paper_001:s0019:m011,paper_001:s0019,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,pulsed,PowerSupply,,30,30
paper_001:s0019:m012,paper_001:s0019,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,N 2,Species,,13,14
paper_001:s0020:m001,paper_001:s0020,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,N 2 O,ElectrodeMaterial,,0,2
paper_001:s0020:m002,paper_001:s0020,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,"nitrogen,",ElectrodeMaterial,,7,7
paper_001:s0020:m003,paper_001:s0020,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,"standard conditions,",Experiment,Scientific Experiment,13,14
paper_001:s0020:m004,paper_001:s0020,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,"standard conditions,",Modelling,Scientific Study,13,14
paper_001:s0020:m005,paper_001:s0020,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,N 2 O,PlasmaMedium,Medium,0,2
paper_001:s0020:m006,paper_001:s0020,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,greenhouse gas.,PlasmaMedium,Medium,19,20
paper_001:s0020:m007,paper_001:s0020,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,greenhouse,PlasmaProperties,Property,19,19
paper_001:s0020:m008,paper_001:s0020,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,greenhouse gas.,PlasmaSource,Plasma Source,19,20
paper_001:s0020:m009,paper_001:s0020,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,N 2 O,Species,,0,2
paper_001:s0020:m010,paper_001:s0020,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,"oxide of nitrogen,",Species,,5,7
paper_001:s0020:m011,paper_001:s0020,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,greenhouse gas.,Species,,19,20
paper_001:s0021:m001,paper_001:s0021,paper_001,Impact of N2O admixture on the characteristics of pulsed dielectric barrier discharges in N2 at atmospheric pressure,10.1088/1361-6463/ab4944,N 2 O,ElectrodeMaterial,,12,14
